;ANO_ELEICAO;SG_UF;NM_UE;DS_CARGO;SQ_CANDIDATO;NM_URNA_CANDIDATO;CD_SITUACAO_CANDIDATURA;SG_PARTIDO;NR_IDADE_DATA_POSSE;DS_GENERO;DS_GRAU_INSTRUCAO;DS_ESTADO_CIVIL;DS_COR_RACA;DS_OCUPACAO;VR_DESPESA_MAX_CAMPANHA;ST_REELEICAO;ST_DECLARAR_BENS;ST_CANDIDATO_INSERIDO_URNA;VR_BEM_CANDIDATO;DS_SIT_TOT_TURNO;QT_VOTOS_NOMINAIS;eleito;Prob_0;Prob_1
522;2020;SP;SÃO PAULO;VEREADOR;250001054385;GERALDO GERALDINHO;12;PMN;62;MASCULINO;ENSINO MÉDIO COMPLETO;CASADO(A);BRANCA;EMPRESÁRIO;3675197.12;N;S;SIM;35900.0;NÃO ELEITO;952.0;0;0.9825338536344059;0.017466146365594105
523;2020;SP;SÃO PAULO;VEREADOR;250000885532;SILVIO RAPOSO;12;SOLIDARIEDADE;37;MASCULINO;SUPERIOR COMPLETO;CASADO(A);PARDA;ADMINISTRADOR;3675197.12;N;S;SIM;50000.0;NÃO ELEITO;189.0;0;0.9168717992345636;0.0831282007654364
524;2020;SP;SÃO PAULO;VEREADOR;250001159213;JORGE TUR;12;PROS;48;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;CASADO(A);BRANCA;MOTORISTA PARTICULAR;3675197.12;N;S;SIM;70000.0;NÃO ELEITO;161.0;0;0.9573579698737336;0.04264203012626649
525;2020;SP;SÃO PAULO;VEREADOR;250000881949;LUCAS CAVALCANTE;12;PTB;26;MASCULINO;SUPERIOR COMPLETO;SOLTEIRO(A);BRANCA;ENGENHEIRO;3675197.12;N;S;SIM;16000.0;SUPLENTE;53.0;0;0.8446511139237107;0.15534888607628922
526;2020;SP;SÃO PAULO;VEREADOR;250000706747;LELO;12;PV;41;MASCULINO;SUPERIOR COMPLETO;CASADO(A);PARDA;ENGENHEIRO;3675197.12;N;S;SIM;390620.74;SUPLENTE;469.0;0;0.9297997298577984;0.07020027014220168
527;2020;SP;SÃO PAULO;VEREADOR;250000706739;MARTHA CAMPOS;12;PV;64;FEMININO;SUPERIOR INCOMPLETO;SOLTEIRO(A);BRANCA;ARTISTA PLÁSTICO E ASSEMELHADOS;3675197.12;N;S;SIM;590000.0;SUPLENTE;220.0;0;0.9825997621652933;0.01740023783470665
528;2020;SP;SÃO PAULO;VEREADOR;250000640980;LEANDRO CUSSOLINI;12;PL;46;MASCULINO;SUPERIOR COMPLETO;DIVORCIADO(A);BRANCA;APOSENTADO (EXCETO SERVIDOR PÚBLICO);3675197.12;N;S;SIM;56966.520000000004;SUPLENTE;324.0;0;0.9518702655557997;0.04812973444420031
529;2020;SP;SÃO PAULO;VEREADOR;250001016140;CLARICE BARBOSA;12;PSD;63;FEMININO;ENSINO MÉDIO COMPLETO;CASADO(A);PARDA;ARTISTA PLÁSTICO E ASSEMELHADOS;3675197.12;N;S;SIM;268000.0;SUPLENTE;204.0;0;0.9827307541250997;0.017269245874900356
530;2020;SP;SÃO PAULO;VEREADOR;250001041982;FLÁVIO RETO;12;PRTB;34;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRANCA;OUTROS;3675197.12;N;S;SIM;152500.0;NÃO ELEITO;453.0;0;0.8986892246079333;0.10131077539206672
531;2020;SP;SÃO PAULO;VEREADOR;250000641017;OSVALDO MENESES;12;PL;53;MASCULINO;SUPERIOR COMPLETO;SOLTEIRO(A);BRANCA;POLICIAL MILITAR;3675197.12;N;S;SIM;110770.65000000001;SUPLENTE;509.0;0;0.9685668914335693;0.03143310856643068
532;2020;SP;SÃO PAULO;VEREADOR;250000640984;GRAÇA DIAS;12;PL;63;FEMININO;SUPERIOR COMPLETO;VIÚVO(A);BRANCA;DONA DE CASA;3675197.12;N;S;SIM;9.6;SUPLENTE;33.0;0;0.9837375147129751;0.016262485287024883
533;2020;SP;SÃO PAULO;VEREADOR;250000925957;SONIA LIMA;12;PSC;56;FEMININO;SUPERIOR COMPLETO;SOLTEIRO(A);PRETA;SECRETÁRIO E DATILÓGRAFO;3675197.12;N;S;SIM;10000.0;SUPLENTE;275.0;0;0.9745369569378607;0.025463043062139288
534;2020;SP;SÃO PAULO;VEREADOR;250001041960;JONAS FERNANDES;3;PRTB;62;MASCULINO;ENSINO MÉDIO COMPLETO;CASADO(A);BRANCA;OUTROS;3675197.12;N;S;NÃO;223000.0;;;0;0.9817922800669281;0.01820771993307194
535;2020;SP;SÃO PAULO;VEREADOR;250000883886;DR FABIANO SOUZA RAMOS;12;REPUBLICANOS;50;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRANCA;OUTROS;3675197.12;N;S;SIM;138033.02;SUPLENTE;1150.0;0;0.9618269200285776;0.038173079971422344
536;2020;SP;SÃO PAULO;VEREADOR;250000919243;ADRIANA ZINK;12;PSDB;49;FEMININO;SUPERIOR COMPLETO;CASADO(A);BRANCA;ODONTÓLOGO;3675197.12;N;S;SIM;372298.78;SUPLENTE;2036.0;0;0.9572255826470216;0.04277441735297842
537;2020;SP;SÃO PAULO;VEREADOR;250001100744;KATY COSTA;12;PMB;38;FEMININO;SUPERIOR COMPLETO;SOLTEIRO(A);BRANCA;ADMINISTRADOR;3675197.12;N;S;SIM;20000.0;NÃO ELEITO;0.0;0;0.9221791278444883;0.07782087215551171
538;2020;SP;SÃO PAULO;VEREADOR;250000641036;ADRIANA OLIVEIRA;12;PL;40;FEMININO;SUPERIOR COMPLETO;SOLTEIRO(A);PARDA;OUTROS;3675197.12;N;S;SIM;36500.0;SUPLENTE;1165.0;0;0.9307488919388961;0.06925110806110389
539;2020;SP;SÃO PAULO;VEREADOR;250001206100;WALTER BONETTI;12;AVANTE;79;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRANCA;COMERCIANTE;3675197.12;N;S;SIM;18925.0;NÃO ELEITO;126.0;0;0.9941755170638729;0.005824482936127095
540;2020;SP;SÃO PAULO;VEREADOR;250000707282;SARGENTO MOTERANI;12;PP;52;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRANCA;POLICIAL MILITAR;3675197.12;N;S;SIM;300000.0;SUPLENTE;524.0;0;0.9651113239284771;0.03488867607152295
541;2020;SP;SÃO PAULO;VEREADOR;250001088423;ZULU;12;MDB;52;MASCULINO;ENSINO MÉDIO COMPLETO;SOLTEIRO(A);PARDA;CORRETOR DE IMÓVEIS, SEGUROS, TÍTULOS E VALORES;3675197.12;N;S;SIM;2500.0;SUPLENTE;296.0;0;0.9672789988499458;0.032721001150054115
542;2020;SP;SÃO PAULO;VEREADOR;250000885510;BENÊ DO AUTO POPULAR;12;SOLIDARIEDADE;48;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;CASADO(A);BRANCA;EMPRESÁRIO;3675197.12;N;S;SIM;92000.0;NÃO ELEITO;1214.0;0;0.9571527272493792;0.042847272750620884
543;2020;SP;SÃO PAULO;VEREADOR;250000811450;GERALDO MALTA;12;PODE;62;MASCULINO;SUPERIOR COMPLETO;CASADO(A);PRETA;ADVOGADO;3675197.12;N;S;SIM;630631.8399999999;SUPLENTE;4911.0;0;0.9800630332308714;0.019936966769128553
544;2020;SP;SÃO PAULO;VEREADOR;250000707293;FÁBIO SOUZA;12;PP;40;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRANCA;EMPRESÁRIO;3675197.12;N;S;SIM;204500.0;SUPLENTE;1787.0;0;0.9283225711206315;0.07167742887936841
545;2020;SP;SÃO PAULO;VEREADOR;250001159200;FERNANDA TORRES;12;PROS;38;FEMININO;SUPERIOR COMPLETO;CASADO(A);BRANCA;ADVOGADO;3675197.12;N;S;SIM;229990.0;NÃO ELEITO;1151.0;0;0.9187038147199494;0.08129618528005059
546;2020;SP;SÃO PAULO;VEREADOR;250001123235;BAHIANO LOUCO;3;PSB;42;MASCULINO;ENSINO MÉDIO INCOMPLETO;SOLTEIRO(A);BRANCA;OUTROS;3675197.12;N;S;SIM;5000.0;NÃO ELEITO;0.0;0;0.9391012561591442;0.060898743840855855
547;2020;SP;SÃO PAULO;VEREADOR;250000945002;VALDO TASINAFFO;12;CIDADANIA;59;MASCULINO;SUPERIOR INCOMPLETO;CASADO(A);PARDA;TAXISTA;3675197.12;N;S;SIM;560726.44;NÃO ELEITO;145.0;0;0.9762282966302523;0.02377170336974761
548;2020;SP;SÃO PAULO;VEREADOR;250001123224;GIL SILVA;12;PSB;51;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;SOLTEIRO(A);PARDA;EMPRESÁRIO;3675197.12;N;S;SIM;419289.14;SUPLENTE;721.0;0;0.9618316182430198;0.03816838175698022
549;2020;SP;SÃO PAULO;VEREADOR;250001042000;EDILEUZA CESTER;12;PRTB;46;FEMININO;SUPERIOR COMPLETO;SOLTEIRO(A);BRANCA;PUBLICITÁRIO;3675197.12;N;S;SIM;3354197.37;NÃO ELEITO;296.0;0;0.9035806398032902;0.09641936019670981
550;2020;SP;SÃO PAULO;VEREADOR;250001123285;ELISEU GABRIEL;12;PSB;73;MASCULINO;SUPERIOR COMPLETO;DIVORCIADO(A);BRANCA;VEREADOR;3675197.12;S;S;SIM;2689698.24;ELEITO POR MÉDIA;21122.0;1;0.9843742249682046;0.015625775031795415
551;2020;SP;SÃO PAULO;VEREADOR;250001154737;PROJACQUE PROF JACQUELINE;3;REDE;48;FEMININO;SUPERIOR COMPLETO;CASADO(A);PRETA;PROFESSOR DE ENSINO MÉDIO;3675197.12;N;S;SIM;55632.48;NÃO ELEITO;0.0;0;0.9574718630289338;0.04252813697106615
552;2020;SP;SÃO PAULO;VEREADOR;250000944969;PASTORA LILIAN FERREIRA;12;CIDADANIA;52;FEMININO;SUPERIOR COMPLETO;CASADO(A);PARDA;COMERCIANTE;3675197.12;N;S;SIM;581700.0;NÃO ELEITO;396.0;0;0.9628638253747106;0.03713617462528936
553;2020;SP;SÃO PAULO;VEREADOR;250000883899;DR SAMPAIO;12;REPUBLICANOS;43;MASCULINO;SUPERIOR COMPLETO;CASADO(A);PRETA;ADVOGADO;3675197.12;N;S;SIM;45500.0;SUPLENTE;4862.0;0;0.9422272897160625;0.057772710283937455
554;2020;SP;SÃO PAULO;VEREADOR;250001123214;SARA;12;PSB;37;FEMININO;SUPERIOR COMPLETO;SOLTEIRO(A);BRANCA;ODONTÓLOGO;3675197.12;N;S;SIM;8000.0;SUPLENTE;90.0;0;0.9175907515135634;0.0824092484864366
555;2020;SP;SÃO PAULO;VEREADOR;250000651025;EDU LEPORO;12;DEM;47;MASCULINO;SUPERIOR INCOMPLETO;CASADO(A);BRANCA;FOTÓGRAFO E ASSEMELHADOS;3675197.12;N;S;SIM;5000.0;SUPLENTE;2718.0;0;0.9552571000707769;0.04474289992922308
556;2020;SP;SÃO PAULO;VEREADOR;250001123225;SAMUEL EMÍLIO;12;PSB;24;MASCULINO;SUPERIOR COMPLETO;SOLTEIRO(A);PRETA;OUTROS;3675197.12;N;S;SIM;28419.54;SUPLENTE;4090.0;0;0.8263149249918466;0.17368507500815347
557;2020;SP;SÃO PAULO;VEREADOR;250000754016;VEVÉTA;12;PSL;43;FEMININO;SUPERIOR COMPLETO;DIVORCIADO(A);BRANCA;MÉDICO;3675197.12;N;S;SIM;85467.0;SUPLENTE;327.0;0;0.941719226684549;0.058280773315450986
558;2020;SP;SÃO PAULO;VEREADOR;250000789480;GIL SANTOS;12;PT;47;MASCULINO;ENSINO MÉDIO COMPLETO;CASADO(A);BRANCA;OUTROS;3675197.12;N;S;SIM;100000.0;SUPLENTE;180.0;0;0.954337132467226;0.045662867532774085
559;2020;SP;SÃO PAULO;VEREADOR;250000658704;BISPO VAROTTO;12;PATRIOTA;56;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;CASADO(A);BRANCA;DESPACHANTE;3675197.12;N;S;SIM;46309.11;SUPLENTE;1820.0;0;0.9743453518537226;0.025654648146277367
560;2020;SP;SÃO PAULO;VEREADOR;250000755996;LAURO FIAES;12;PSTU;39;MASCULINO;SUPERIOR COMPLETO;SOLTEIRO(A);PRETA;TRABALHADOR DE FABRICAÇÃO E PREPARAÇÃO DE ALIMENTOS E BEBIDAS;3675197.12;N;S;SIM;58455.0;NÃO ELEITO;508.0;0;0.9261149795589491;0.07388502044105091
561;2020;SP;SÃO PAULO;VEREADOR;250001119903;JEANE MOREIRA;12;PDT;45;FEMININO;ENSINO MÉDIO COMPLETO;CASADO(A);BRANCA;OUTROS;3675197.12;N;S;SIM;28500.0;NÃO ELEITO;164.0;0;0.9490874683710202;0.050912531628979824
562;2020;SP;SÃO PAULO;VEREADOR;250000686823;ZÉ NILDO COM COLETIVO DPQ;12;PSOL;38;MASCULINO;SUPERIOR COMPLETO;SOLTEIRO(A);PARDA;PROFESSOR E INSTRUTOR DE FORMAÇÃO PROFISSIONAL;3675197.12;N;S;SIM;266000.0;SUPLENTE;3084.0;0;0.9180859871690746;0.08191401283092538
563;2020;SP;SÃO PAULO;VEREADOR;250001016153;FRANCISCO JOSÉ;12;PSD;51;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRANCA;TÉCNICO DE LABORATÓRIO E RAIOS X;3675197.12;N;S;SIM;112300.0;SUPLENTE;149.0;0;0.9643450737946667;0.035654926205333254
564;2020;SP;SÃO PAULO;VEREADOR;250001119884;ALEX SOUZA;12;PDT;42;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRANCA;ADMINISTRADOR;3675197.12;N;S;SIM;1262000.0;NÃO ELEITO;102.0;0;0.920696143744829;0.07930385625517104
565;2020;SP;SÃO PAULO;VEREADOR;250001100720;PROFESSORA ARIADINE  BARCELAR;12;PMB;47;FEMININO;SUPERIOR COMPLETO;CASADO(A);BRANCA;CONTADOR;3675197.12;N;S;SIM;376512.0;NÃO ELEITO;559.0;0;0.9515268853951999;0.04847311460480014
566;2020;SP;SÃO PAULO;VEREADOR;250000651039;JAQUE PETROVIK;12;DEM;33;FEMININO;SUPERIOR INCOMPLETO;SOLTEIRO(A);BRANCA;ESTUDANTE, BOLSISTA, ESTAGIÁRIO E ASSEMELHADOS;3675197.12;N;S;SIM;0.0;SUPLENTE;523.0;0;0.8957646870439714;0.10423531295602857
567;2020;SP;SÃO PAULO;VEREADOR;250000688239;DIOGO DA LUZ;12;NOVO;63;MASCULINO;SUPERIOR INCOMPLETO;CASADO(A);BRANCA;PILOTO DE AVIAÇÃO COMERCIAL, NAVEGADOR, MECÂNICO DE VÔO E ASSEMELHADOS;3675197.12;N;S;SIM;33025466.0;SUPLENTE;4790.0;0;0.03306047983555238;0.9669395201644476
568;2020;SP;SÃO PAULO;VEREADOR;250001119885;ANA PAULA PASSOS;12;PDT;49;FEMININO;SUPERIOR INCOMPLETO;CASADO(A);PRETA;ESTUDANTE, BOLSISTA, ESTAGIÁRIO E ASSEMELHADOS;3675197.12;N;S;SIM;10854.0;NÃO ELEITO;341.0;0;0.9604067050737063;0.03959329492629367
569;2020;SP;SÃO PAULO;VEREADOR;250000883834;SOUZA SANTOS;12;REPUBLICANOS;56;MASCULINO;SUPERIOR COMPLETO;CASADO(A);PARDA;VEREADOR;3675197.12;N;S;SIM;302618.89;SUPLENTE;7816.0;0;0.9728588883979878;0.027141111602012147
570;2020;SP;SÃO PAULO;VEREADOR;250000811413;DRA MÁRCIA TAPIGLIANI;12;PODE;51;FEMININO;SUPERIOR COMPLETO;DIVORCIADO(A);BRANCA;MÉDICO;3675197.12;N;S;SIM;518432.17999999993;SUPLENTE;2043.0;0;0.961012206295246;0.03898779370475407
571;2020;SP;SÃO PAULO;VEREADOR;250000688240;LUIS EDUARDO BUCCIARELLI;12;NOVO;57;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRANCA;ENGENHEIRO;3675197.12;N;S;SIM;1448600.0;SUPLENTE;4558.0;0;0.9672380887375657;0.03276191126243437
572;2020;SP;SÃO PAULO;VEREADOR;250001119867;SEVERO RAMOS;12;PDT;61;MASCULINO;ENSINO MÉDIO COMPLETO;SOLTEIRO(A);PARDA;PADEIRO, CONFEITEIRO E ASSEMELHADOS;3675197.12;N;S;SIM;6900.0;NÃO ELEITO;347.0;0;0.9814917696661424;0.018508230333857574
573;2020;SP;SÃO PAULO;VEREADOR;250000687499;RAILIDIA;12;PC do B;49;FEMININO;SUPERIOR COMPLETO;SOLTEIRO(A);PRETA;JORNALISTA E REDATOR;3675197.12;N;S;SIM;3242.62;NÃO ELEITO;741.0;0;0.9604922660685827;0.03950773393141722
574;2020;SP;SÃO PAULO;VEREADOR;250000688225;GILBERTO SOUZZA;12;NOVO;39;MASCULINO;SUPERIOR INCOMPLETO;VIÚVO(A);BRANCA;EMPRESÁRIO;3675197.12;N;S;SIM;66000.0;SUPLENTE;468.0;0;0.9259655557573893;0.07403444424261071
575;2020;SP;SÃO PAULO;VEREADOR;250001088459;VERA TOMAZ DE LIMA;12;MDB;67;FEMININO;SUPERIOR COMPLETO;SOLTEIRO(A);BRANCA;OUTROS;3675197.12;N;S;SIM;467368.0;SUPLENTE;483.0;0;0.986036752097727;0.013963247902273022
576;2020;SP;SÃO PAULO;VEREADOR;250000641048;MARCOS DA FARMÁCIA;12;PL;47;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRANCA;ADVOGADO;3675197.12;N;S;SIM;189860.48;SUPLENTE;374.0;0;0.9534640764759658;0.04653592352403429
577;2020;SP;SÃO PAULO;VEREADOR;250001129666;PROF. SAAD;12;DC;81;MASCULINO;SUPERIOR COMPLETO;SOLTEIRO(A);BRANCA;MÉDICO;3675197.12;N;S;SIM;7300000.01;NÃO ELEITO;0.0;0;0.9739421619165174;0.026057838083482637
578;2020;SP;SÃO PAULO;VEREADOR;250000811456;PAULO MALUF;12;PODE;52;MASCULINO;SUPERIOR COMPLETO;DIVORCIADO(A);BRANCA;ADMINISTRADOR;3675197.12;N;S;SIM;1099019.3199999998;SUPLENTE;563.0;0;0.9584646915976702;0.04153530840232982
579;2020;SP;SÃO PAULO;VEREADOR;250000686832;EDSON CARNEIRO ÍNDIO;12;PSOL;52;MASCULINO;SUPERIOR COMPLETO;SOLTEIRO(A);INDÍGENA;BANCÁRIO E ECONOMIÁRIO;3675197.12;N;S;SIM;440000.0;SUPLENTE;2055.0;0;0.9639967616548881;0.03600323834511183
580;2020;SP;SÃO PAULO;VEREADOR;250000651010;JOSÉ DE DEUS;12;DEM;70;MASCULINO;SUPERIOR COMPLETO;DIVORCIADO(A);BRANCA;ADVOGADO;3675197.12;N;S;SIM;74000.0;SUPLENTE;1295.0;0;0.9894563653175129;0.010543634682487037
581;2020;SP;SÃO PAULO;VEREADOR;250000754026;ABOU ANNI FILHO;12;PSL;29;MASCULINO;SUPERIOR COMPLETO;SOLTEIRO(A);BRANCA;OUTROS;3675197.12;N;S;SIM;123200.0;SUPLENTE;7537.0;0;0.8657743789798582;0.13422562102014177
582;2020;SP;SÃO PAULO;VEREADOR;250000640993;CLEOMENES JÚNIOR;12;PL;59;MASCULINO;ENSINO MÉDIO COMPLETO;DIVORCIADO(A);BRANCA;SECURITÁRIO;3675197.12;N;S;SIM;400034.28;SUPLENTE;897.0;0;0.9770667129629536;0.022933287037046453
583;2020;SP;SÃO PAULO;VEREADOR;250001041993;ROBINSON CHAGURI;12;PRTB;45;MASCULINO;ENSINO MÉDIO COMPLETO;SOLTEIRO(A);BRANCA;AUXILIAR DE ESCRITÓRIO E ASSEMELHADOS;3675197.12;N;S;SIM;932455.49;NÃO ELEITO;98.0;0;0.9382591886641424;0.06174081133585758
584;2020;SP;SÃO PAULO;VEREADOR;250001123241;CAPITÃO LAROCA;12;PSB;40;MASCULINO;SUPERIOR COMPLETO;SOLTEIRO(A);BRANCA;POLICIAL MILITAR;3675197.12;N;S;SIM;586836.8;SUPLENTE;2275.0;0;0.9223407810744064;0.07765921892559352
585;2020;SP;SÃO PAULO;VEREADOR;250000658700;RENATO TCHALIAN;3;PATRIOTA;40;MASCULINO;SUPERIOR COMPLETO;SOLTEIRO(A);BRANCA;ADVOGADO;3675197.12;N;S;NÃO;5000.0;;;0;0.9312659533235341;0.06873404667646585
586;2020;SP;SÃO PAULO;VEREADOR;250000658718;ARTUR NETO;12;PATRIOTA;35;MASCULINO;SUPERIOR INCOMPLETO;SOLTEIRO(A);PARDA;EMPRESÁRIO;3675197.12;N;S;SIM;3400.0;SUPLENTE;331.0;0;0.9072332371200388;0.09276676287996122
587;2020;SP;SÃO PAULO;VEREADOR;250001159208;MAJOR HORTA;12;PROS;39;MASCULINO;SUPERIOR COMPLETO;SOLTEIRO(A);BRANCA;MILITAR REFORMADO;3675197.12;N;S;SIM;58357.31;NÃO ELEITO;506.0;0;0.9261617549340274;0.07383824506597261
588;2020;SP;SÃO PAULO;VEREADOR;250000789467;GIL FREIRE;12;PT;24;MASCULINO;ENSINO MÉDIO COMPLETO;CASADO(A);PRETA;MOTORISTA DE VEÍCULOS DE TRANSPORTE COLETIVO DE PASSAGEIROS;3675197.12;N;S;SIM;23000.0;SUPLENTE;319.0;0;0.8264349106347473;0.17356508936525267
589;2020;SP;SÃO PAULO;VEREADOR;250001088439;SEBASTIÃO DANTAS;12;MDB;56;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;CASADO(A);PARDA;OUTROS;3675197.12;N;S;SIM;200000.0;SUPLENTE;415.0;0;0.9734484981716884;0.026551501828311574
590;2020;SP;SÃO PAULO;VEREADOR;250000885543;TONINHO XUXA;12;SOLIDARIEDADE;65;MASCULINO;ENSINO MÉDIO COMPLETO;CASADO(A);BRANCA;EMPRESÁRIO;3675197.12;N;S;SIM;52071.04;NÃO ELEITO;0.0;0;0.9855337482772077;0.014466251722792308
591;2020;SP;SÃO PAULO;VEREADOR;250000688226;EDSON PASSOS;12;NOVO;50;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRANCA;ADVOGADO;3675197.12;N;S;SIM;963857.69;SUPLENTE;1748.0;0;0.9543337581743965;0.04566624182560347
592;2020;SP;SÃO PAULO;VEREADOR;250000688250;JOANNA DOUAT;12;NOVO;35;FEMININO;SUPERIOR COMPLETO;DIVORCIADO(A);BRANCA;ADMINISTRADOR;3675197.12;N;S;SIM;535535.62;SUPLENTE;6969.0;0;0.8966120792878964;0.10338792071210362
593;2020;SP;SÃO PAULO;VEREADOR;250001119889;CAIO CATRACA;12;PDT;41;MASCULINO;ENSINO MÉDIO COMPLETO;SOLTEIRO(A);BRANCA;VIGILANTE;3675197.12;N;S;SIM;273000.0;NÃO ELEITO;567.0;0;0.9315187358247079;0.06848126417529204
594;2020;SP;SÃO PAULO;VEREADOR;250000707267;DINHO DO ARI;3;PP;53;MASCULINO;ENSINO MÉDIO COMPLETO;SOLTEIRO(A);PRETA;MOTORISTA DE VEÍCULOS DE TRANSPORTE COLETIVO DE PASSAGEIROS;3675197.12;N;S;NÃO;188851.78;;;0;0.9679894037180576;0.032010596281942305
595;2020;SP;SÃO PAULO;VEREADOR;250001042009;CARLOS MOURÃO BONETTI;12;PRTB;52;MASCULINO;ENSINO MÉDIO COMPLETO;CASADO(A);BRANCA;CORRETOR DE IMÓVEIS, SEGUROS, TÍTULOS E VALORES;3675197.12;N;S;SIM;8000.0;NÃO ELEITO;250.0;0;0.967257823753128;0.03274217624687207
596;2020;SP;SÃO PAULO;VEREADOR;250000753998;CORONEL MARCEL SOFFNER;12;PSL;56;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRANCA;MILITAR REFORMADO;3675197.12;N;S;SIM;108162.87;SUPLENTE;883.0;0;0.9740103608517267;0.02598963914827332
597;2020;SP;SÃO PAULO;VEREADOR;250000919176;PROFESSOR IGARASHI;12;PSDB;40;MASCULINO;SUPERIOR COMPLETO;SOLTEIRO(A);AMARELA;PROFESSOR DE ENSINO SUPERIOR;3675197.12;N;S;SIM;85900.0;SUPLENTE;837.0;0;0.9300306449273346;0.06996935507266541
598;2020;SP;SÃO PAULO;VEREADOR;250001159227;LUIZ COMUNITÁRIO;12;PROS;48;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRANCA;TÉCNICO DE OBRAS CIVIS, ESTRADAS, SANEAMENTO E ASSEMELHADOS;3675197.12;N;S;SIM;215000.0;NÃO ELEITO;666.0;0;0.9560249384933106;0.04397506150668941
599;2020;SP;SÃO PAULO;VEREADOR;250001088458;CINTIA BELTRAME;12;MDB;49;FEMININO;SUPERIOR COMPLETO;DIVORCIADO(A);BRANCA;EMPRESÁRIO;3675197.12;N;S;SIM;1043700.0;SUPLENTE;181.0;0;0.9505313298149531;0.04946867018504689
600;2020;SP;SÃO PAULO;VEREADOR;250000706725;VALTER LIMA;12;PV;53;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;CASADO(A);PARDA;EMPRESÁRIO;3675197.12;N;S;SIM;21500.0;SUPLENTE;212.0;0;0.9691430025574637;0.030856997442536324
601;2020;SP;SÃO PAULO;VEREADOR;250001041987;ANETE PIZZIMENTI;12;PRTB;57;FEMININO;SUPERIOR COMPLETO;CASADO(A);BRANCA;ADVOGADO;3675197.12;N;S;SIM;162629.26;NÃO ELEITO;497.0;0;0.9752998083340938;0.02470019166590624
602;2020;SP;SÃO PAULO;VEREADOR;250000811452;PROF. RENATO SANTOS;12;PODE;40;MASCULINO;SUPERIOR COMPLETO;SOLTEIRO(A);PRETA;PROFESSOR DE ENSINO MÉDIO;3675197.12;N;S;SIM;10000.0;SUPLENTE;2059.0;0;0.9311555442396978;0.06884445576030218
603;2020;SP;SÃO PAULO;VEREADOR;250001154710;ANDRÉ STARK;12;REDE;34;MASCULINO;SUPERIOR COMPLETO;SOLTEIRO(A);BRANCA;TÉCNICO CONTABILIDADE, ESTATÍSTICA, ECONOMIA DOMÉSTICA E ADMINISTRAÇÃO;3675197.12;N;S;SIM;25553.47;NÃO ELEITO;123.0;0;0.9012674620569381;0.09873253794306192
604;2020;SP;SÃO PAULO;VEREADOR;250001016157;LELE RAMPAZZO;12;PSD;69;FEMININO;SUPERIOR COMPLETO;SOLTEIRO(A);BRANCA;PUBLICITÁRIO;3675197.12;N;S;SIM;123824.75;SUPLENTE;429.0;0;0.9886277558843083;0.011372244115691666
605;2020;SP;SÃO PAULO;VEREADOR;250001016196;RAPHAELA GALLETTI;12;PSD;60;FEMININO;SUPERIOR COMPLETO;DIVORCIADO(A);BRANCA;ADVOGADO;3675197.12;N;S;SIM;710889.6599999998;SUPLENTE;552.0;0;0.9769440664309207;0.02305593356907931
606;2020;SP;SÃO PAULO;VEREADOR;250000706758;PAULO SANSEVERO;12;PV;55;MASCULINO;SUPERIOR INCOMPLETO;CASADO(A);BRANCA;EMPRESÁRIO;3675197.12;N;S;SIM;47423.28;SUPLENTE;551.0;0;0.9726623517971831;0.027337648202816953
607;2020;SP;SÃO PAULO;VEREADOR;250000641001;FABIANE MARQUES;12;PL;46;FEMININO;SUPERIOR COMPLETO;CASADO(A);PARDA;ADVOGADO;3675197.12;N;S;SIM;35500.0;SUPLENTE;179.0;0;0.9520661170326598;0.04793388296734029
608;2020;SP;SÃO PAULO;VEREADOR;250000789454;GIVANILDO GONÇALVES;12;PT;44;MASCULINO;ENSINO MÉDIO COMPLETO;CASADO(A);PARDA;OUTROS;3675197.12;N;S;SIM;230000.0;SUPLENTE;1588.0;0;0.9434634974165408;0.05653650258345922
609;2020;SP;SÃO PAULO;VEREADOR;250001016184;ROBERTO PIRES;12;PSD;55;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRANCA;COMERCIÁRIO;3675197.12;N;S;SIM;683404.49;SUPLENTE;2037.0;0;0.96858050884852;0.03141949115147998
